Year,Rank,Title,tt_id,rl_id,release_date,company,mpaa,genres,runtime,director,actors,budget,bo_opening,bo_gross,imdb_score
2003,18,S.W.A.T.,tt0257076,rl3279062529,2003-08-08,Sony Pictures Releasing,PG-13,"Action,Adventure,Crime,Thriller",117,Clark Johnson,"Samuel L. Jackson,Colin Farrell,Michelle Rodriguez,LL Cool J",80.0,37.062535,116.93465,6.0
2003,19,Spy Kids 3-D: Game Over,tt0338459,rl1936950785,2003-07-25,Dimension Films,PG,"Action,Adventure,Comedy,Family,Sci-Fi",84,Robert Rodriguez,"Daryl Sabara,Alexa PenaVega,Antonio Banderas,Carla Gugino",38.0,32.5,111.761982,4.3
2003,20,Freaky Friday,tt0322330,rl4048717313,2003-08-06,Walt Disney Studios,PG,"Comedy,Family,Fantasy,Music,Romance",97,Mark Waters,"Jamie Lee Curtis,Lindsay Lohan,Mark Harmon,Harold Gould",20.0,22.203007,110.230332,6.1
2003,21,Scary Movie 3,tt0306047,rl4067395073,2003-10-24,Dimension Films,PG-13,"Comedy,Horror",84,David Zucker,"Anna Faris,Charlie Sheen,Regina Hall,Pamela Anderson",48.0,49.7,110.003217,5.5
2003,22,The Italian Job,tt0317740,rl3210380801,2003-05-30,Paramount Pictures,PG-13,"Action,Crime,Thriller",111,F. Gary Gray,"Donald Sutherland,Mark Wahlberg,Edward Norton,Charlize Theron",60.0,19.457944,106.128601,7.0
2003,23,How to Lose a Guy in 10 Days,tt0251127,rl2925037057,2003-02-07,Paramount Pictures,PG-13,"Comedy,Romance",116,Donald Petrie,"Kate Hudson,Matthew McConaughey,Adam Goldberg,Kathryn Hahn",50.0,23.77485,105.813373,6.4
2003,24,American Wedding,tt0328828,rl2319681025,2003-08-01,Universal Pictures,R,Comedy,96,Jesse Dylan,"Jason Biggs,Alyson Hannigan,Seann William Scott,Eugene Levy",55.0,33.36944,104.565114,6.3
2003,25,Daddy Day Care,tt0317303,rl3729622529,2003-05-09,Revolution Studios,PG,"Comedy,Family",92,Steve Carr,"Eddie Murphy,Jeff Garlin,Anjelica Huston,Steve Zahn",60.0,27.62358,104.297061,5.6
2003,26,Daredevil,tt0287978,rl424445441,2003-02-14,Twentieth Century Fox,PG-13,"Action,Crime",103,Mark Steven Johnson,"Ben Affleck,Jennifer Garner,Colin Farrell,Michael Clarke Duncan",78.0,40.310419,102.543518,5.3
2003,28,Charlie's Angels: Full Throttle,tt0305357,rl793478657,2003-06-27,Sony Pictures Releasing,PG-13,"Action,Adventure,Comedy,Crime",106,McG,"Drew Barrymore,Lucy Liu,Cameron Diaz,Bernie Mac",120.0,37.634221,100.830111,4.9
2003,29,The Cat in the Hat,tt0312528,rl2303231489,2003-11-21,Universal Pictures,PG,"Adventure,Comedy,Family,Fantasy",82,Bo Welch,"Mike Myers,Spencer Breslin,Dakota Fanning,Alec Baldwin",109.0,38.32916,101.149285,3.9
2003,30,Legally Blonde 2,tt0333780,rl878609921,2003-07-02,Metro-Goldwyn-Mayer (MGM),PG-13,Comedy,95,Charles Herman-Wurmfeld,"Reese Witherspoon,Sally Field,Bob Newhart,Regina King",45.0,22.22067,90.186328,4.8
2003,31,Freddy vs. Jason,tt0329101,rl3914499585,2003-08-15,New Line Cinema,R,"Action,Horror",97,Ronny Yu,"Robert Englund,Ken Kirzinger,Kelly Rowland,Monica Keena",30.0,36.4,82.622655,5.7
2003,32,Brother Bear,tt0328880,rl1212777985,2003-10-24,Walt Disney Studios,,"Adventure,Animation,Comedy,Family,Fantasy",85,Aaron Blaise,"Joaquin Phoenix,Jeremy Suarez,Rick Moranis,Jason Raize",128.0,0.29194,85.336277,6.8
2003,33,Master and Commander: The Far Side of the World,tt0311113,rl2439218689,2003-11-14,Twentieth Century Fox,PG-13,"Action,Adventure,Drama,History,War",138,Peter Weir,"Russell Crowe,Paul Bettany,Billy Boyd,James D'Arcy",150.0,25.10599,93.92792,7.4
2003,34,The Texas Chainsaw Massacre,tt0324216,rl2373289473,2003-10-17,New Line Cinema,R,Horror,98,Marcus Nispel,"Jessica Biel,Jonathan Tucker,Andrew Bryniarski,Erica Leerhsen",9.5,29.1,80.571655,6.2
2003,35,School of Rock,tt0332379,rl3782182401,2003-10-03,Paramount Pictures,PG-13,"Comedy,Music",109,Richard Linklater,"Jack Black,Mike White,Joan Cusack,Adam Pascal",35.0,19.622714,81.261177,7.1
2003,36,The Last Samurai,tt0325710,rl2640283137,2003-12-05,Warner Bros.,R,"Action,Drama,War",154,Edward Zwick,"Tom Cruise,Ken Watanabe,Billy Connolly,William Atherton",140.0,24.271354,111.127263,7.7
2003,37,Old School,tt0302886,rl1667663361,2003-02-21,DreamWorks Distribution,R,Comedy,88,Todd Phillips,"Luke Wilson,Vince Vaughn,Will Ferrell,Jeremy Piven",24.0,17.453216,75.585093,7.1
2003,38,Kill Bill: Vol. 1,tt0266697,rl2103215617,2003-10-10,Miramax,R,"Action,Crime,Thriller",111,Quentin Tarantino,"Uma Thurman,David Carradine,Daryl Hannah,Michael Madsen",30.0,22.2,70.099045,8.1
2003,39,Holes,tt0311289,rl4166616577,2003-04-18,Walt Disney Studios,PG,"Adventure,Comedy,Drama,Family,Mystery",117,Andrew Davis,"Shia LaBeouf,Sigourney Weaver,Jon Voight,Tim Blake Nelson",20.0,16.300155,67.406573,7.0
2003,40,The Haunted Mansion,tt0338094,rl2690024961,2003-11-26,Walt Disney Studios,PG,"Comedy,Family,Fantasy,Horror,Mystery",99,Rob Minkoff,"Eddie Murphy,Marsha Thomason,Jennifer Tilly,Terence Stamp",90.0,24.27841,75.847266,5.0
2003,41,Kangaroo Jack,tt0257568,rl3546121729,2003-01-17,Warner Bros.,,"Action,Adventure,Comedy,Crime,Family",89,David McNally,"Anthony Anderson,Jerry O'Connell,Estella Warren,Christopher Walken",60.0,16.580209,66.934963,4.4
2003,42,The League of Extraordinary Gentlemen,tt0311429,rl3512698369,2003-07-11,Twentieth Century Fox,PG-13,"Action,Adventure,Fantasy,Sci-Fi",110,Stephen Norrington,"Sean Connery,Stuart Townsend,Peta Wilson,Jason Flemyng",78.0,23.075892,66.465204,5.8
2003,43,Lara Croft Tomb Raider: The Cradle of Life,tt0325703,rl846693889,2003-07-25,Paramount Pictures,PG-13,"Action,Adventure,Fantasy",117,Jan de Bont,"Angelina Jolie,Gerard Butler,Chris Barrie,Ciarán Hinds",95.0,21.783641,65.660196,5.6
2003,44,Something's Gotta Give,tt0337741,rl1299219969,2003-12-12,Sony Pictures Releasing,PG-13,"Comedy,Drama,Romance",128,Nancy Meyers,"Jack Nicholson,Diane Keaton,Keanu Reeves,Amanda Peet",80.0,16.064723,124.728738,6.7
2003,46,Shanghai Knights,tt0300471,rl4033775105,2003-02-07,Walt Disney Studios,PG-13,"Action,Adventure,Comedy",114,David Dobkin,"Jackie Chan,Owen Wilson,Fann Wong,Aaron Taylor-Johnson",50.0,19.60363,60.476872,6.2
2003,47,Open Range,tt0316356,rl3999696385,2003-08-15,Walt Disney Studios,R,"Action,Drama,Romance,Western",139,Kevin Costner,"Kevin Costner,Robert Duvall,Diego Luna,Abraham Benrubi",22.0,14.047781,58.331254,7.4
2003,48,Gothika,tt0348836,rl844596737,2003-11-21,Warner Bros.,R,"Horror,Mystery,Thriller",98,Mathieu Kassovitz,"Halle Berry,Penélope Cruz,Robert Downey Jr.,Charles S. Dutton",40.0,19.288438,59.69458,5.8
2003,49,Love Actually,tt0314331,rl3798042113,2003-11-07,Universal Pictures,R,"Comedy,Drama,Romance",135,Richard Curtis,"Hugh Grant,Martine McCutcheon,Liam Neeson,Laura Linney",40.0,6.88608,59.696144,7.6
2003,50,Once Upon a Time in Mexico,tt0285823,rl1080460801,2003-09-12,Sony Pictures Releasing,R,"Action,Crime,Thriller",102,Robert Rodriguez,"Antonio Banderas,Salma Hayek,Johnny Depp,Willem Dafoe",29.0,23.424118,56.35978,6.4
2003,51,Just Married,tt0305711,rl4233987585,2003-01-10,Twentieth Century Fox,PG-13,"Comedy,Romance",95,Shawn Levy,"Ashton Kutcher,Brittany Murphy,Christian Kane,David Moscow",18.0,17.548993,56.127162,5.5
2003,52,Cheaper by the Dozen,tt0349205,rl239830529,2003-12-25,Twentieth Century Fox,PG,"Comedy,Family",98,Shawn Levy,"Steve Martin,Bonnie Hunt,Hilary Duff,Piper Perabo",40.0,27.557647,138.614544,5.9
2003,53,Mystic River,tt0327056,rl1214547457,2003-10-08,Warner Bros.,R,"Crime,Drama,Mystery,Thriller",138,Clint Eastwood,"Sean Penn,Tim Robbins,Kevin Bacon,Emmy Rossum",25.0,0.640815,90.135191,7.9
2003,54,Bad Santa,tt0307987,rl1078298113,2003-11-26,Dimension Films,R,"Comedy,Crime,Drama",92,Terry Zwigoff,"Billy Bob Thornton,Bernie Mac,Lauren Graham,John Ritter",23.0,12.5,60.060328,7.0
2003,55,The Recruit,tt0292506,rl2020443649,2003-01-31,Walt Disney Studios,PG-13,"Action,Thriller",115,Roger Donaldson,"Al Pacino,Colin Farrell,Bridget Moynahan,Gabriel Macht",46.0,16.302063,52.80214,6.6
2003,56,Identity,tt0309698,rl760972801,2003-04-25,Sony Pictures Releasing,R,"Mystery,Thriller",90,James Mangold,"John Cusack,Ray Liotta,Amanda Peet,John Hawkes",28.0,16.225263,52.159536,7.3
2003,57,Underworld,tt0320691,rl2188805633,2003-09-19,Screen Gems,R,"Action,Fantasy,Thriller",121,Len Wiseman,"Kate Beckinsale,Scott Speedman,Shane Brolly,Michael Sheen",22.0,21.753759,51.97069,7.0
2003,58,Radio,tt0316465,rl2204796417,2003-10-24,Revolution Studios,PG,"Biography,Drama,Sport",109,Michael Tollin,"Cuba Gooding Jr.,Ed Harris,Debra Winger,S. Epatha Merkerson",35.0,13.303724,52.333738,6.9
2003,59,Runaway Jury,tt0313542,rl946832897,2003-10-17,Twentieth Century Fox,PG-13,"Crime,Drama,Thriller",127,Gary Fleder,"John Cusack,Rachel Weisz,Gene Hackman,Dustin Hoffman",60.0,11.836705,49.443628,7.1
2003,60,Agent Cody Banks,tt0313911,rl2755692033,2003-03-14,Metro-Goldwyn-Mayer (MGM),PG,"Action,Adventure,Comedy,Crime,Family,Romance,Thriller",102,Harald Zwart,"Frankie Muniz,Hilary Duff,Andrew Francis,Angie Harmon",28.0,14.064317,47.93833,5.0
2003,61,The Jungle Book 2,tt0283426,rl2640152065,2003-02-14,Walt Disney Studios,,"Adventure,Animation,Family,Musical",72,Steve Trenbirth,"John Goodman,Haley Joel Osment,Tony Jay,Mae Whitman",20.0,11.441733,47.901582,5.4
2003,62,The Rundown,tt0327850,rl997164545,2003-09-26,Universal Pictures,PG-13,"Action,Adventure,Comedy,Thriller",104,Peter Berg,"Dwayne Johnson,Seann William Scott,Christopher Walken,Rosario Dawson",85.0,18.553765,47.726342,6.7
2003,63,Final Destination 2,tt0309593,rl3209922049,2003-01-31,New Line Cinema,R,"Horror,Thriller",90,David R. Ellis,"A.J. Cook,Ali Larter,Tony Todd,Michael Landes",26.0,16.2,46.961214,6.2
2003,64,Phone Booth,tt0183649,rl2959640065,2003-04-04,Twentieth Century Fox,R,"Crime,Thriller",81,Joel Schumacher,"Colin Farrell,Kiefer Sutherland,Forest Whitaker,Radha Mitchell",13.0,15.021088,46.566212,7.0
2003,65,28 Days Later...,tt0289043,rl1262585345,2003-06-27,Fox Searchlight Pictures,R,"Drama,Horror,Sci-Fi,Thriller",113,Danny Boyle,"Cillian Murphy,Naomie Harris,Christopher Eccleston,Alex Palmer",8.0,10.061858,45.064915,7.6
2003,66,Tears of the Sun,tt0314353,rl2239071745,2003-03-07,Revolution Studios,R,"Action,Drama,Thriller,War",121,Antoine Fuqua,"Bruce Willis,Cole Hauser,Monica Bellucci,Eamonn Walker",75.0,17.057213,43.734876,6.6
2003,68,Under the Tuscan Sun,tt0328589,rl4168517121,2003-09-26,Walt Disney Studios,PG-13,"Comedy,Drama,Romance",113,Audrey Wells,"Diane Lane,Raoul Bova,Sandra Oh,Lindsay Duncan",18.0,9.751425,43.610723,6.8
2003,70,The Lizzie McGuire Movie,tt0306841,rl258049537,2003-05-02,Walt Disney Studios,PG,"Adventure,Comedy,Family,Music,Romance",94,Jim Fall,"Hilary Duff,Adam Lamberg,Clayton Snyder,Hallie Todd",17.0,17.338755,42.734455,5.5
2003,71,Secondhand Lions,tt0327137,rl577668609,2003-09-19,New Line Cinema,PG,"Comedy,Drama,Family",111,Tim McCanlies,"Haley Joel Osment,Michael Caine,Robert Duvall,Kyra Sedgwick",30.0,12.9,42.070939,7.5
2003,73,Out of Time,tt0313443,rl2087290369,2003-10-03,Metro-Goldwyn-Mayer (MGM),PG-13,"Crime,Drama,Mystery,Thriller",105,Carl Franklin,"Denzel Washington,Sanaa Lathan,Eva Mendes,Dean Cain",50.0,16.185316,41.088845,6.5
2003,74,Rugrats Go Wild,tt0337711,rl3614213633,2003-06-13,Paramount Pictures,PG,"Adventure,Animation,Comedy,Family,Fantasy,Musical",80,John Eng,"Jodi Carlisle,Lacey Chabert,Tim Curry,Elizabeth Daily",25.0,11.556869,39.402572,5.6
2003,75,Mona Lisa Smile,tt0304415,rl409306625,2003-12-19,Revolution Studios,PG-13,Drama,117,Mike Newell,"Julia Roberts,Kirsten Dunst,Julia Stiles,Maggie Gyllenhaal",65.0,11.528498,63.860942,6.5
2003,76,Head of State,tt0325537,rl2388035073,2003-03-28,DreamWorks Distribution,PG-13,Comedy,95,Chris Rock,"Chris Rock,Bernie Mac,Lynn Whitfield,Dylan Baker",35.2,13.503484,38.125247,5.5
2003,77,Good Boy,tt0326900,rl4065625601,2003-10-10,Metro-Goldwyn-Mayer (MGM),PG,"Comedy,Drama,Family,Fantasy,Sci-Fi",88,John Hoffman,"Liam Aiken,Matthew Broderick,Molly Shannon,Kevin Nealon",18.0,13.107022,37.667746,5.1
2003,78,Uptown Girls,tt0263757,rl1031374337,2003-08-15,Metro-Goldwyn-Mayer (MGM),PG-13,"Comedy,Drama,Romance",92,Boaz Yakin,"Brittany Murphy,Dakota Fanning,Heather Locklear,Jesse Spencer",20.0,11.277367,37.182494,6.1
2003,79,Matchstick Men,tt0325805,rl2187560449,2003-09-12,Warner Bros.,PG-13,"Comedy,Crime,Drama,Thriller",116,Ridley Scott,"Nicolas Cage,Alison Lohman,Sam Rockwell,Bruce Altman",62.0,13.087307,36.90646,7.3
2004,1,Shrek 2,tt0298148,rl24217089,2004-05-19,DreamWorks Distribution,PG,"Adventure,Animation,Comedy,Family,Fantasy,Romance",93,Andrew Adamson,"Mike Myers,Eddie Murphy,Cameron Diaz,Julie Andrews",150.0,108.037878,441.226247,7.2
2004,2,Spider-Man 2,tt0316654,rl896763393,2004-06-30,Sony Pictures Releasing,PG-13,"Action,Adventure,Sci-Fi",127,Sam Raimi,"Tobey Maguire,Kirsten Dunst,Alfred Molina,James Franco",200.0,88.156227,373.585825,7.3
2004,3,The Passion of the Christ,tt0335345,rl3781789185,2004-02-25,Newmarket Films,R,Drama,127,Mel Gibson,"Jim Caviezel,Monica Bellucci,Maia Morgenstern,Christo Jivkov",30.0,83.848082,370.274604,7.2
2004,4,Harry Potter and the Prisoner of Azkaban,tt0304141,rl1449887233,2004-06-04,Warner Bros.,PG,"Adventure,Family,Fantasy,Mystery",142,Alfonso Cuarón,"Daniel Radcliffe,Emma Watson,Rupert Grint,Richard Griffiths",130.0,93.687367,249.541069,7.9
2004,5,The Incredibles,tt0317705,rl2807793153,2004-11-05,Walt Disney Studios,,"Action,Adventure,Animation,Family",115,Brad Bird,"Craig T. Nelson,Samuel L. Jackson,Holly Hunter,Jason Lee",92.0,70.467623,261.441092,8.0
2004,6,The Day After Tomorrow,tt0319262,rl1716291073,2004-05-28,Twentieth Century Fox,PG-13,"Action,Adventure,Sci-Fi,Thriller",124,Roland Emmerich,"Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,Dash Mihok",125.0,68.743584,186.740799,6.4
2004,7,The Bourne Supremacy,tt0372183,rl2487649793,2004-07-23,Universal Pictures,PG-13,"Action,Mystery,Thriller",108,Paul Greengrass,"Matt Damon,Franka Potente,Joan Allen,Brian Cox",75.0,52.521865,176.241941,7.7
2004,8,Shark Tale,tt0307453,rl3933111809,2004-10-01,DreamWorks Distribution,PG,"Adventure,Animation,Comedy,Family,Fantasy",90,Bibo Bergeron,"Will Smith,Robert De Niro,Renée Zellweger,Angelina Jolie",75.0,47.604606,160.861908,6.0
2004,9,The Polar Express,tt0338348,rl292259329,2004-11-10,Warner Bros.,,"Adventure,Animation,Comedy,Family,Fantasy,Musical",100,Robert Zemeckis,"Tom Hanks,Chris Coppola,Michael Jeter,Leslie Zemeckis",165.0,23.323463,162.775358,6.6
2004,10,National Treasure,tt0368891,rl2321843713,2004-11-19,Walt Disney Studios,PG,"Action,Adventure,Mystery,Thriller",131,Jon Turteltaub,"Nicolas Cage,Diane Kruger,Justin Bartha,Sean Bean",100.0,35.142554,173.008894,6.9
2004,11,"I, Robot",tt0343818,rl1616545281,2004-07-16,Twentieth Century Fox,PG-13,"Action,Drama,Sci-Fi,Thriller",115,Alex Proyas,"Will Smith,Bridget Moynahan,Bruce Greenwood,Alan Tudyk",120.0,52.179887,144.801023,7.1
2004,12,Troy,tt0332452,rl3698820609,2004-05-14,Warner Bros.,R,"Drama,History",163,Wolfgang Petersen,"Brad Pitt,Eric Bana,Orlando Bloom,Julian Glover",175.0,46.865412,133.378256,7.2
2004,13,Meet the Fockers,tt0290002,rl862094849,2004-12-22,Universal Pictures,PG-13,"Comedy,Romance",115,Jay Roach,"Ben Stiller,Robert De Niro,Blythe Danner,Teri Polo",80.0,46.12098,279.26116,6.3
2004,15,50 First Dates,tt0343660,rl3963717121,2004-02-13,Sony Pictures Releasing,PG-13,"Comedy,Drama,Romance",99,Peter Segal,"Adam Sandler,Drew Barrymore,Rob Schneider,Sean Astin",75.0,39.852237,120.908074,6.8
2004,16,Van Helsing,tt0338526,rl175736321,2004-05-07,Universal Pictures,PG-13,"Action,Adventure,Fantasy",131,Stephen Sommers,"Hugh Jackman,Kate Beckinsale,Richard Roxburgh,Shuler Hensley",160.0,51.74804,120.177084,6.1
2004,17,Fahrenheit 9/11,tt0361596,rl2672854529,2004-06-23,Lionsgate,R,"Documentary,Drama,War",122,Michael Moore,"Michael Moore,George W. Bush,Ben Affleck,Stevie Wonder",6.0,23.920637,119.194771,7.5
2004,18,Dodgeball,tt0364725,rl3578758657,2004-06-18,Twentieth Century Fox,PG-13,"Comedy,Sport",92,Rawson Marshall Thurber,"Ben Stiller,Christine Taylor,Vince Vaughn,Rip Torn",20.0,30.070196,114.326736,6.7
2004,19,The Village,tt0368447,rl1132037633,2004-07-30,Walt Disney Studios,PG-13,"Drama,Mystery,Thriller",108,M. Night Shyamalan,"Sigourney Weaver,William Hurt,Joaquin Phoenix,Bryce Dallas Howard",60.0,50.746142,114.19752,6.5
2004,20,The Grudge,tt0391198,rl2639758849,2004-10-22,Sony Pictures Releasing,PG-13,"Horror,Mystery,Thriller",91,Takashi Shimizu,"Sarah Michelle Gellar,Jason Behr,Clea DuVall,William Mapother",10.0,39.128715,110.359362,5.9
2004,21,Collateral,tt0369339,rl1078625793,2004-08-06,DreamWorks Distribution,R,"Crime,Drama,Thriller",2,Michael Mann,"Tom Cruise,Jamie Foxx,Jada Pinkett Smith,Mark Ruffalo",65.0,24.701458,101.005703,7.5
2004,22,Ocean's Twelve,tt0349903,rl426149377,2004-12-10,Warner Bros.,PG-13,"Crime,Thriller",125,Steven Soderbergh,"George Clooney,Brad Pitt,Julia Roberts,Catherine Zeta-Jones",110.0,39.15338,125.54428,6.5
2004,23,The Princess Diaries 2: Royal Engagement,tt0368933,rl4285236737,2004-08-11,Walt Disney Studios,,"Comedy,Family,Romance",113,Garry Marshall,"Anne Hathaway,Callum Blue,Julie Andrews,Hector Elizondo",40.0,22.956453,95.170481,5.8
2004,24,Starsky & Hutch,tt0335438,rl3161687553,2004-03-05,Warner Bros.,PG-13,"Comedy,Crime",101,Todd Phillips,"Ben Stiller,Owen Wilson,Snoop Dogg,Vince Vaughn",60.0,28.103367,88.237754,6.1
2004,25,Along Came Polly,tt0343135,rl2084800001,2004-01-16,Universal Pictures,PG-13,"Comedy,Romance",90,John Hamburg,"Ben Stiller,Jennifer Aniston,Debra Messing,Philip Seymour Hoffman",42.0,27.721185,88.097164,6.0
2004,26,Mean Girls,tt0377092,rl3395520001,2004-04-30,Paramount Pictures,PG-13,Comedy,97,Mark Waters,"Lindsay Lohan,Jonathan Bennett,Rachel McAdams,Tina Fey",17.0,24.432195,86.058055,7.0
2004,27,Anchorman: The Legend of Ron Burgundy,tt0357413,rl3628303873,2004-07-09,DreamWorks Distribution,PG-13,Comedy,94,Adam McKay,"Will Ferrell,Christina Applegate,Steve Carell,Paul Rudd",26.0,28.416365,85.288303,7.2
2004,28,Lemony Snicket's A Series of Unfortunate Events,tt0339291,rl358516225,2004-12-17,Paramount Pictures,PG,"Adventure,Comedy,Family,Fantasy",108,Brad Silberling,"Jim Carrey,Jude Law,Meryl Streep,Liam Aiken",140.0,30.061756,118.634549,6.8
2004,29,Scooby-Doo 2: Monsters Unleashed,tt0331632,rl3647964673,2004-03-26,Warner Bros.,PG,"Adventure,Comedy,Family,Fantasy,Horror,Mystery,Sci-Fi",93,Raja Gosnell,"Freddie Prinze Jr.,Sarah Michelle Gellar,Matthew Lillard,Linda Cardellini",80.0,29.438331,84.216833,5.1
2004,31,The SpongeBob SquarePants Movie,tt0345950,rl175343105,2004-11-19,Paramount Pictures,PG,"Adventure,Animation,Comedy,Family,Fantasy",87,Stephen Hillenburg,"Tom Kenny,Jeffrey Tambor,Rodger Bumpass,Carolyn Lawrence",30.0,32.018216,85.417988,7.1
2004,32,The Notebook,tt0332280,rl4201088513,2004-06-25,New Line Cinema,PG-13,"Drama,Romance",123,Nick Cassavetes,"Gena Rowlands,James Garner,Rachel McAdams,Ryan Gosling",29.0,13.464745,81.001787,7.8
2004,33,Alien vs. Predator,tt0370263,rl776308225,2004-08-13,Twentieth Century Fox,PG-13,"Action,Adventure,Horror,Sci-Fi,Thriller",101,Paul W.S. Anderson,"Sanaa Lathan,Lance Henriksen,Raoul Bova,Ewen Bremner",60.0,38.291056,80.282231,5.6
2004,34,Man on Fire,tt0328107,rl526616065,2004-04-21,Twentieth Century Fox,R,"Action,Crime,Drama,Thriller",146,Tony Scott,"Denzel Washington,Christopher Walken,Dakota Fanning,Radha Mitchell",70.0,22.75149,77.911774,7.7
2004,35,The Terminal,tt0362227,rl3463808513,2004-06-18,DreamWorks Distribution,PG-13,"Comedy,Drama,Romance",128,Steven Spielberg,"Tom Hanks,Catherine Zeta-Jones,Chi McBride,Stanley Tucci",60.0,19.053199,77.872883,7.4
2004,36,Garfield,tt0356634,rl3025503745,2004-06-11,Twentieth Century Fox,PG,"Animation,Comedy,Family,Fantasy",80,Peter Hewitt,"Breckin Meyer,Jennifer Love Hewitt,Stephen Tobolowsky,Bill Murray",50.0,21.727611,75.369589,5.0
2004,37,Ladder 49,tt0349710,rl1046447617,2004-10-01,Walt Disney Studios,PG-13,"Action,Drama,Thriller",115,Jay Russell,"Joaquin Phoenix,John Travolta,Jacinda Barrett,Robert Patrick",55.0,22.088204,74.541707,6.5
2004,38,Christmas with the Kranks,tt0388419,rl2806744577,2004-11-24,Revolution Studios,PG,"Comedy,Family",99,Joe Roth,"Tim Allen,Jamie Lee Curtis,Dan Aykroyd,M. Emmet Walsh",60.0,21.570867,73.780539,5.4
2004,39,Ray,tt0350258,rl695043585,2004-10-29,Universal Pictures,PG-13,"Biography,Drama,Music",152,Taylor Hackford,"Jamie Foxx,Regina King,Kerry Washington,Clifton Powell",40.0,20.03973,75.3316,7.7
2004,40,White Chicks,tt0381707,rl578520577,2004-06-23,Sony Pictures Releasing,PG-13,"Comedy,Crime",109,Keenen Ivory Wayans,"Marlon Wayans,Shawn Wayans,Busy Philipps,Maitland Ward",37.0,19.676748,70.83176,5.6
2004,42,Hidalgo,tt0317648,rl1633256961,2004-03-05,Walt Disney Studios,PG-13,"Action,Adventure,Biography,Drama,Sport,Western",136,Joe Johnston,"Viggo Mortensen,Omar Sharif,Zuleikha Robinson,Louise Lombard",100.0,18.829435,67.30345,6.7
2004,43,The Forgotten,tt0356618,rl1246922241,2004-09-24,Revolution Studios,PG-13,"Drama,Mystery,Sci-Fi,Thriller",91,Joseph Ruben,"Julianne Moore,Dominic West,Christopher Kovaleski,Matthew Pleszewicz",42.0,21.022111,67.133509,5.8
2004,44,Kill Bill: Vol. 2,tt0378194,rl2119992833,2004-04-16,Miramax,R,"Action,Crime,Thriller",137,Quentin Tarantino,"Uma Thurman,David Carradine,Michael Madsen,Daryl Hannah",30.0,25.6,66.208183,8.0
2004,45,The Manchurian Candidate,tt0368008,rl3412100609,2004-07-30,Paramount Pictures,R,"Drama,Mystery,Sci-Fi,Thriller",129,Jonathan Demme,"Denzel Washington,Liev Schreiber,Meryl Streep,Kimberly Elise",80.0,20.01862,65.95563,6.6
2004,46,Barbershop 2: Back in Business,tt0337579,rl2269480449,2004-02-06,Metro-Goldwyn-Mayer (MGM),PG-13,"Comedy,Drama",106,Kevin Rodney Sullivan,"Ice Cube,Cedric the Entertainer,Eve,Queen Latifah",30.0,24.241612,65.111277,5.7
2004,47,Miracle,tt0349825,rl4284646913,2004-02-06,Walt Disney Studios,PG,"Biography,Drama,History,Sport",135,Gavin O'Connor,"Kurt Russell,Patricia Clarkson,Nathan West,Noah Emmerich",28.0,19.377577,64.378093,7.5
2004,49,Friday Night Lights,tt0390022,rl1029015041,2004-10-08,Universal Pictures,PG-13,"Action,Drama,Sport",118,Peter Berg,"Billy Bob Thornton,Jay Hernandez,Derek Luke,Lucas Black",30.0,20.269025,61.255921,7.2
2004,50,Hellboy,tt0167190,rl827950593,2004-04-02,Revolution Studios,PG-13,"Action,Fantasy,Horror",122,Guillermo del Toro,"Ron Perlman,Doug Jones,Selma Blair,John Hurt",66.0,23.17244,59.623958,6.8
2004,52,The Stepford Wives,tt0327162,rl3782444545,2004-06-11,Paramount Pictures,PG-13,"Comedy,Horror,Sci-Fi,Thriller",93,Frank Oz,"Nicole Kidman,Bette Midler,Matthew Broderick,Glenn Close",90.0,21.406781,59.484742,5.3
2004,53,Dawn of the Dead,tt0363547,rl1665959425,2004-03-19,Universal Pictures,R,"Action,Horror",101,Zack Snyder,"Sarah Polley,Ving Rhames,Mekhi Phifer,Jake Weber",26.0,26.722575,59.020957,7.3
2004,54,Without a Paddle,tt0364751,rl3984295425,2004-08-20,Paramount Pictures,PG-13,"Adventure,Comedy,Mystery",95,Steven Brill,"Matthew Lillard,Seth Green,Dax Shepard,Matthew Price",19.0,13.528946,58.169327,5.9
2004,55,The Butterfly Effect,tt0289879,rl3511256577,2004-01-23,New Line Cinema,R,"Drama,Sci-Fi,Thriller",113,Eric Bress,"Ashton Kutcher,Amy Smart,Melora Walters,Elden Henson",13.0,17.1,57.938693,7.6
2004,56,The Chronicles of Riddick,tt0296572,rl2521531905,2004-06-11,Universal Pictures,R,"Action,Adventure,Sci-Fi,Thriller",119,David Twohy,"Vin Diesel,Judi Dench,Colm Feore,Thandie Newton",105.0,24.289165,57.761012,6.7
2004,57,13 Going on 30,tt0337563,rl524387841,2004-04-23,Revolution Studios,PG-13,"Comedy,Fantasy,Romance",98,Gary Winick,"Jennifer Garner,Mark Ruffalo,Judy Greer,Andy Serkis",37.0,21.054283,57.231747,6.2
2004,58,Shall We Dance,tt0358135,rl4167992833,2004-10-15,Miramax,PG-13,"Comedy,Drama,Music,Romance",106,Peter Chelsom,"Richard Gere,Jennifer Lopez,Susan Sarandon,Stanley Tucci",50.0,11.6,57.89046,6.1
