Year,Rank,Title,tt_id,rl_id,release_date,company,mpaa,genres,runtime,director,actors,budget,bo_opening,bo_gross,imdb_score
2013,15,The Heat,tt2404463,rl2185856513,2013-06-28,Twentieth Century Fox,R,"Action,Comedy,Crime",117,Paul Feig,"Sandra Bullock,Michael McDonald,Melissa McCarthy,Demián Bichir",43.0,39.115043,159.582188,6.6
2013,16,We're the Millers,tt1723121,rl2558035457,2013-08-07,Warner Bros.,R,"Comedy,Crime",110,Rawson Marshall Thurber,"Jason Sudeikis,Jennifer Aniston,Emma Roberts,Ed Helms",37.0,26.419396,150.394119,7.0
2013,17,The Great Gatsby,tt1343092,rl2706736641,2013-05-10,Warner Bros.,PG-13,"Drama,Romance",143,Baz Luhrmann,"Leonardo DiCaprio,Carey Mulligan,Joel Edgerton,Tobey Maguire",105.0,50.085185,144.840419,7.2
2013,18,The Conjuring,tt1457767,rl3830089217,2013-07-19,Warner Bros.,R,"Horror,Mystery,Thriller",112,James Wan,"Patrick Wilson,Vera Farmiga,Ron Livingston,Lili Taylor",20.0,41.855326,137.400141,7.5
2013,19,Identity Thief,tt2024432,rl777750017,2013-02-08,Universal Pictures,R,"Comedy,Crime,Drama",111,Seth Gordon,"Jason Bateman,Melissa McCarthy,John Cho,Amanda Peet",35.0,34.551025,134.50692,5.7
2013,20,Grown Ups 2,tt2191701,rl2589427201,2013-07-12,Sony Pictures Releasing,PG-13,Comedy,101,Dennis Dugan,"Adam Sandler,Kevin James,Chris Rock,David Spade",80.0,41.508572,133.668525,5.4
2013,21,The Wolverine,tt1430132,rl3246097921,2013-07-26,Twentieth Century Fox,PG-13,"Action,Adventure,Sci-Fi",126,James Mangold,"Hugh Jackman,Will Yun Lee,Tao Okamoto,Rila Fukushima",120.0,53.113752,132.556852,6.7
2013,22,G.I. Joe: Retaliation,tt1583421,rl810845697,2013-03-28,Paramount Pictures,PG-13,"Action,Adventure,Sci-Fi,Thriller",110,Jon M. Chu,"Dwayne Johnson,Channing Tatum,Adrianne Palicki,Byung-hun Lee",130.0,40.501814,122.52306,5.8
2013,23,Now You See Me,tt1670345,rl3597108737,2013-05-31,Lionsgate,PG-13,"Crime,Mystery,Thriller",115,Louis Leterrier,"Jesse Eisenberg,Common,Mark Ruffalo,Woody Harrelson",75.0,29.350389,117.723989,7.3
2013,24,Cloudy With a Chance of Meatballs 2,tt1985966,rl55215617,2013-09-27,Sony Pictures Releasing,PG,"Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi",95,Cody Cameron,"Bill Hader,Anna Faris,Will Forte,Neil Patrick Harris",78.0,34.01793,119.793567,6.4
2013,26,The Hangover Part III,tt1951261,rl659981825,2013-05-23,Warner Bros.,R,"Comedy,Crime",100,Todd Phillips,"Bradley Cooper,Zach Galifianakis,Ed Helms,Justin Bartha",103.0,41.671198,112.200072,5.8
2013,27,Epic,tt0848537,rl3495921153,2013-05-24,Twentieth Century Fox,PG,"Adventure,Animation,Family,Fantasy,Mystery,Thriller",102,Chris Wedge,"Amanda Seyfried,Josh Hutcherson,Beyoncé,Colin Farrell",100.0,33.531068,107.518682,6.7
2013,28,Captain Phillips,tt1535109,rl1883801089,2013-10-11,Sony Pictures Releasing,PG-13,"Biography,Crime,Drama,Thriller",134,Paul Greengrass,"Tom Hanks,Barkhad Abdi,Barkhad Abdirahman,Catherine Keener",55.0,25.718314,107.100855,7.8
2013,30,Pacific Rim,tt1663662,rl1399424513,2013-07-12,Warner Bros.,PG-13,"Action,Adventure,Sci-Fi",131,Guillermo del Toro,"Idris Elba,Charlie Hunnam,Rinko Kikuchi,Charlie Day",190.0,37.285325,101.802906,6.9
2013,31,This Is the End,tt1245492,rl2842461697,2013-06-12,Sony Pictures Releasing,R,Comedy,107,Evan Goldberg,"James Franco,Jonah Hill,Seth Rogen,Jay Baruchel",32.0,20.719162,101.470202,6.6
2013,32,Jackass Presents: Bad Grandpa,tt3063516,rl1598391809,2013-10-25,Paramount Pictures,R,Comedy,92,Jeff Tremaine,"Johnny Knoxville,Jackson Nicoll,Gregorio,Georgina Cates",15.0,32.055177,102.003019,6.5
2013,33,Olympus Has Fallen,tt2302755,rl1516668417,2013-03-22,FilmDistrict,R,"Action,Thriller",119,Antoine Fuqua,"Gerard Butler,Aaron Eckhart,Morgan Freeman,Angela Bassett",70.0,30.373794,98.92564,6.5
2013,34,42,tt0453562,rl4181820929,2013-04-12,Warner Bros.,PG-13,"Biography,Drama,Sport",128,Brian Helgeland,"Chadwick Boseman,T.R. Knight,Harrison Ford,Nicole Beharie",40.0,27.487144,95.020213,7.5
2013,37,Elysium,tt1535108,rl2907801089,2013-08-09,TriStar Pictures,R,"Action,Drama,Sci-Fi",109,Neill Blomkamp,"Matt Damon,Jodie Foster,Sharlto Copley,Alice Braga",115.0,29.807393,93.050117,6.6
2013,38,Anchorman 2: The Legend Continues,tt1229340,rl3879962113,2013-12-18,Paramount Pictures,PG-13,Comedy,119,Adam McKay,"Will Ferrell,Christina Applegate,Paul Rudd,Steve Carell",50.0,26.232425,125.168368,6.3
2013,39,Planes,tt1691917,rl3546842625,2013-08-09,Walt Disney Studios,PG,"Adventure,Animation,Comedy,Family",91,Klay Hall,"Carlos Alazraqui,Dane Cook,Stacy Keach,Brad Garrett",50.0,22.232291,90.288712,5.7
2013,40,The Lone Ranger,tt1210819,rl1734444545,2013-07-03,Walt Disney Studios,PG-13,"Action,Adventure,Comedy,Thriller,War,Western",150,Gore Verbinski,"Johnny Depp,Armie Hammer,William Fichtner,Tom Wilkinson",215.0,29.210849,89.302115,6.4
2013,41,Oblivion,tt1483013,rl744916481,2013-04-19,Universal Pictures,PG-13,"Action,Adventure,Sci-Fi",124,Joseph Kosinski,"Tom Cruise,Morgan Freeman,Andrea Riseborough,Olga Kurylenko",120.0,37.054485,89.107235,7.0
2013,42,Insidious: Chapter 2,tt2226417,rl3445327361,2013-09-13,FilmDistrict,PG-13,"Horror,Mystery,Thriller",106,James Wan,"Patrick Wilson,Rose Byrne,Barbara Hershey,Lin Shaye",5.0,40.272103,83.586447,6.6
2013,43,Turbo,tt1860353,rl762742273,2013-07-17,Twentieth Century Fox,PG,"Adventure,Animation,Comedy,Family,Sci-Fi,Sport",96,David Soren,"Ryan Reynolds,Paul Giamatti,Maya Rudolph,Samuel L. Jackson",135.0,21.312625,83.028128,6.4
2013,45,2 Guns,tt1272878,rl1195476481,2013-08-02,Universal Pictures,R,"Action,Comedy,Thriller",109,Baltasar Kormákur,"Denzel Washington,Mark Wahlberg,Paula Patton,Bill Paxton",61.0,27.05913,75.61246,6.7
2013,47,White House Down,tt2334879,rl427525633,2013-06-28,Sony Pictures Releasing,PG-13,"Action,Drama,Thriller",131,Roland Emmerich,"Channing Tatum,Jamie Foxx,Maggie Gyllenhaal,Jason Clarke",150.0,24.852258,73.103784,6.4
2013,48,Mama,tt2023587,rl3814753793,2013-01-18,Universal Pictures,PG-13,"Horror,Thriller",100,Andy Muschietti,"Jessica Chastain,Nikolaj Coster-Waldau,Megan Charpentier,Isabelle Nélisse",15.0,28.40231,71.62818,6.2
2013,49,Safe Haven,tt1702439,rl91194881,2013-02-14,Relativity Media,PG-13,"Drama,Romance,Thriller",115,Lasse Hallström,"Julianne Hough,Josh Duhamel,Cobie Smulders,David Lyons",28.0,21.401594,71.34912,6.7
2013,50,The Smurfs 2,tt2017020,rl309364225,2013-07-31,Sony Pictures Releasing,PG,"Adventure,Animation,Comedy,Family,Fantasy",105,Raja Gosnell,"Neil Patrick Harris,Jayma Mays,Katy Perry,Hank Azaria",105.0,17.548389,71.017784,5.3
2013,51,The Best Man Holiday,tt2083355,rl2403632641,2013-11-15,Universal Pictures,R,"Comedy,Drama",123,Malcolm D. Lee,"Monica Calhoun,Morris Chestnut,Melissa De Sousa,Taye Diggs",17.0,30.107555,70.525195,6.7
2013,52,Percy Jackson: Sea of Monsters,tt1854564,rl174622209,2013-08-07,Twentieth Century Fox,PG,"Adventure,Family,Fantasy,Thriller",106,Thor Freudenthal,"Logan Lerman,Alexandra Daddario,Brandon T. Jackson,Nathan Fillion",90.0,14.401054,68.559554,5.8
2013,53,American Hustle,tt1800241,rl1867286017,2013-12-13,Sony Pictures Releasing,R,"Crime,Drama",138,David O. Russell,"Christian Bale,Amy Adams,Bradley Cooper,Jennifer Lawrence",40.0,0.740455,150.117807,7.2
2013,54,A Good Day to Die Hard,tt1606378,rl3041887745,2013-02-14,Twentieth Century Fox,R,"Action,Thriller",98,John Moore,"Bruce Willis,Jai Courtney,Sebastian Koch,Mary Elizabeth Winstead",92.0,24.834845,67.349198,5.3
2013,55,Warm Bodies,tt1588173,rl712541697,2013-02-01,Lionsgate,PG-13,"Comedy,Horror,Romance",98,Jonathan Levine,"Nicholas Hoult,Teresa Palmer,John Malkovich,Analeigh Tipton",35.0,20.353967,66.380662,6.9
2013,56,Jack the Giant Slayer,tt1351685,rl2254079489,2013-03-01,Warner Bros.,PG-13,"Adventure,Fantasy",114,Bryan Singer,"Nicholas Hoult,Stanley Tucci,Ewan McGregor,Bill Nighy",195.0,27.202226,65.187603,6.2
2013,57,The Purge,tt2184339,rl1684702721,2013-06-07,Universal Pictures,R,"Horror,Thriller",85,James DeMonaco,"Ethan Hawke,Lena Headey,Max Burkholder,Adelaide Kane",3.0,34.05836,64.473115,5.7
2013,58,Last Vegas,tt1204975,rl2405402113,2013-11-01,CBS Films,PG-13,"Comedy,Drama",105,Jon Turteltaub,"Robert De Niro,Michael Douglas,Morgan Freeman,Kevin Kline",28.0,16.334566,63.914167,6.6
2013,59,Ender's Game,tt1731141,rl2370930177,2013-11-01,Lionsgate,PG-13,"Action,Adventure,Fantasy,Sci-Fi",114,Gavin Hood,"Harrison Ford,Asa Butterfield,Hailee Steinfeld,Abigail Breslin",110.0,27.017351,61.737191,6.6
2013,60,Prisoners,tt1392214,rl3664479745,2013-09-20,Warner Bros.,R,"Crime,Drama,Mystery,Thriller",153,Denis Villeneuve,"Hugh Jackman,Jake Gyllenhaal,Viola Davis,Melissa Leo",46.0,20.817053,61.002302,8.1
2013,61,After Earth,tt1815862,rl994149889,2013-05-31,Sony Pictures Releasing,PG-13,"Action,Adventure,Sci-Fi",100,M. Night Shyamalan,"Jaden Smith,David Denman,Will Smith,Sophie Okonedo",130.0,27.52004,60.522097,4.8
2013,62,Escape from Planet Earth,tt0765446,rl3478226433,2013-02-15,The Weinstein Company,PG,"Adventure,Animation,Comedy,Family,Sci-Fi",89,Cal Brunker,"Brendan Fraser,Sarah Jessica Parker,Jessica Alba,Rob Corddry",40.0,15.891055,57.012977,5.9
2013,63,Hansel & Gretel: Witch Hunters,tt1428538,rl139888129,2013-01-25,Paramount Pictures,R,"Action,Fantasy,Horror",88,Tommy Wirkola,"Jeremy Renner,Gemma Arterton,Peter Stormare,Famke Janssen",50.0,19.690956,55.703475,6.1
2013,64,Free Birds,tt1621039,rl578192897,2013-11-01,Relativity Media,PG,"Adventure,Animation,Comedy,Family,Sci-Fi",91,Jimmy Hayward,"Woody Harrelson,Owen Wilson,Dan Fogler,Amy Poehler",55.0,15.805237,55.75048,5.9
2013,65,Evil Dead,tt1288558,rl2085651969,2013-04-05,TriStar Pictures,R,"Fantasy,Horror,Thriller",91,Fede Alvarez,"Jane Levy,Shiloh Fernandez,Jessica Lucas,Lou Taylor Pucci",17.0,25.775847,54.239856,6.5
2013,66,RED 2,tt1821694,rl2087552513,2013-07-19,Lionsgate,PG-13,"Action,Adventure,Comedy,Crime,Thriller",116,Dean Parisot,"Bruce Willis,Helen Mirren,John Malkovich,Anthony Hopkins",84.0,18.048422,53.26256,6.6
2013,68,The Call,tt1911644,rl742950401,2013-03-15,TriStar Pictures,R,"Crime,Drama,Horror,Thriller",96,Brad Anderson,"Halle Berry,Evie Thompson,Abigail Breslin,Morris Chestnut",13.0,17.118745,51.872378,6.7
2013,69,Pain & Gain,tt1980209,rl1315538433,2013-04-26,Paramount Pictures,R,"Action,Comedy,Crime,Drama",129,Michael Bay,"Mark Wahlberg,Dwayne Johnson,Anthony Mackie,Tony Shalhoub",26.0,20.244505,49.875291,6.4
2013,71,Gangster Squad,tt1321870,rl1180009985,2013-01-11,Warner Bros.,R,"Action,Crime,Drama,Thriller",113,Ruben Fleischer,"Sean Penn,Ryan Gosling,Emma Stone,Giovanni Ribisi",60.0,17.070347,46.000903,6.7
2013,73,Tyler Perry's A Madea Christmas,tt2609758,rl1080067585,2013-12-13,Lionsgate,PG-13,"Comedy,Drama,Romance",100,Tyler Perry,"Tyler Perry,Chad Michael Murray,Tika Sumpter,Larry the Cable Guy",25.0,16.007634,52.543354,4.8
2013,74,The Internship,tt2234155,rl677021185,2013-06-07,Twentieth Century Fox,PG-13,Comedy,119,Shawn Levy,"Vince Vaughn,Owen Wilson,Rose Byrne,Aasif Mandvi",58.0,17.325307,44.672764,6.3
2013,75,Instructions Not Included,tt2378281,rl995788289,2013-08-30,Lionsgate,PG-13,"Comedy,Drama",115,Eugenio Derbez,"Eugenio Derbez,Karla Souza,Jessica Lindsey,Loreto Peralta",5.0,7.846426,44.467206,7.5
2013,76,Saving Mr. Banks,tt2140373,rl2423227905,2013-12-13,Walt Disney Studios,PG-13,"Biography,Comedy,Drama",125,John Lee Hancock,"Emma Thompson,Tom Hanks,Annie Rose Buckley,Colin Farrell",35.0,0.413373,83.30158,7.5
2013,78,Snitch,tt0882977,rl208700929,2013-02-22,Lionsgate,PG-13,"Action,Drama,Thriller",112,Ric Roman Waugh,"Dwayne Johnson,Susan Sarandon,Jon Bernthal,Rafi Gavron",15.0,13.167607,42.930462,6.4
2013,79,Riddick,tt1411250,rl879527425,2013-09-06,Universal Pictures,R,"Action,Adventure,Sci-Fi,Thriller",119,David Twohy,"Vin Diesel,Karl Urban,Katee Sackhoff,Jordi Mollà",38.0,19.030375,42.025135,6.4
2013,80,The Wolf of Wall Street,tt0993846,rl3447424513,2013-12-25,Paramount Pictures,R,"Biography,Crime,Drama",3,Martin Scorsese,"Leonardo DiCaprio,Jonah Hill,Margot Robbie,Matthew McConaughey",100.0,18.361578,116.900694,8.2
