tt_id,movie_title,release_date,trailer_id,trailer_publishTime,trailer_title,viewCount,commentCount,likeCount,dislikeCount,comment_disabled
tt1355644,Passengers,2016-12-21,7BWWWQzTpNU,2016-09-20T10:00:06Z,PASSENGERS - Official Trailer (HD),31176112.0,17523.0,149575.0,6462.0,False
tt1355644,Passengers,2016-12-21,yVXQq2u6OP0,2016-09-20T13:15:26Z,Passengers Official Trailer 1 (2016) - Jennifer Lawrence Movie,4244294.0,2336.0,25567.0,934.0,False
tt2094766,Assassin's Creed,2016-12-21,gfJVoF5ko1Y,2016-05-12T03:44:00Z,Assassin&#39;s Creed - Trailer World Premiere,23141118.0,37067.0,226745.0,20993.0,False
tt2094766,Assassin's Creed,2016-12-21,C2e6Oruy_fA,2016-05-12T04:29:09Z,"Assassin&#39;s Creed Official Trailer #1 (2016) - Michael Fassbender, Marion Cotillard Movie HD",12440029.0,8519.0,69818.0,4164.0,False
tt2094766,Assassin's Creed,2016-12-21,4haJD6W136c,2016-10-18T13:00:11Z,Assassin’s Creed | Official Trailer 2 [HD] | 20th Century FOX,14830577.0,8778.0,87101.0,4483.0,False
tt3470600,Sing,2016-12-21,9qPgK_u4vX8,2016-05-24T01:05:07Z,"Sing Official Trailer #1 (2016) - Scarlett Johansson, Matthew McConaughey Movie HD",9265618.0,4603.0,42727.0,2528.0,False
tt3470600,Sing,2016-12-21,RYHBD9RF2dk,2016-05-24T01:08:01Z,"Sing TRAILER 1 (2016) - Scarlett Johansson, Matthew McConaughey Animated Movie HD",9340791.0,3053.0,33506.0,2894.0,False
tt3470600,Sing,2016-12-21,OrWjjOOYxhI,2016-11-02T15:16:14Z,Sing Official Trailer 3 (2016) - Taron Egerton Movie,12740245.0,3114.0,43369.0,3227.0,False
tt4501244,Why Him?,2016-12-23,KRYURVuIC3o,2016-06-30T12:56:21Z,Why Him? | Green Band Trailer [HD] | 20th Century FOX,8529853.0,183.0,1648.0,86.0,False
tt4501244,Why Him?,2016-12-23,CO6qLC4cL8E,2016-06-30T13:00:16Z,Why Him? | Official Redband HD Trailer #1 | 2016,8086791.0,2352.0,34404.0,1957.0,False
tt4501244,Why Him?,2016-12-23,qksQSt8K830,2016-06-30T13:35:50Z,Why Him? Official Trailer 1 (2016) - Bryan Cranston Movie,4499046.0,729.0,22774.0,582.0,False
tt3717252,Underworld: Blood Wars,2017-01-06,xAsvDBSoNTw,2016-09-07T15:37:25Z,UNDERWORLD 5: BLOOD WARS Trailer (2016),2309373.0,462.0,5475.0,344.0,False
tt3717252,Underworld: Blood Wars,2017-01-06,r6FxROAHJH4,2016-09-07T15:37:37Z,Underworld: Blood Wars Official Trailer 1 (2017) - Kate Beckinsale Movie,8601424.0,4569.0,38829.0,2719.0,False
tt3717252,Underworld: Blood Wars,2017-01-06,rKHL5PyAPzs,2016-10-07T18:04:12Z,UNDERWORLD: BLOOD WARS - Official Trailer (HD),6088579.0,1466.0,13953.0,768.0,False
tt2072233,Sleepless,2017-01-13,grqVFoJ3jJg,2016-10-05T14:01:01Z,Sleepless Official Trailer #1 (2017) Jamie Foxx Action Movie HD,3492097.0,1385.0,12704.0,652.0,False
tt2072233,Sleepless,2017-01-13,dA7JW9Zj2-g,2016-10-05T16:59:07Z,Sleepless | Official Trailer [HD] | Open Road Films,1484674.0,185.0,1127.0,148.0,False
tt2072233,Sleepless,2017-01-13,LzWNDXwRbLY,2016-10-05T19:00:00Z,Sleepless Official Trailer 1 (2017) - Jamie Foxx Movie,8413022.0,2519.0,29675.0,1551.0,False
tt3095734,Monster Trucks,2017-01-13,wQGawWqJdfs,2016-06-01T16:21:22Z,"Monster Trucks Official Trailer #1 (2017) - Lucas Till, Jane Levy Movie HD",4490287.0,2731.0,21455.0,3173.0,False
tt3095734,Monster Trucks,2017-01-13,Fd0GdvApn-o,2016-11-17T14:00:01Z,Monster Trucks (2017) - Trailer - Paramount Pictures,2716427.0,100.0,5310.0,876.0,False
tt3095734,Monster Trucks,2017-01-13,ULJbnY-2aqk,2016-11-17T14:12:37Z,MONSTER TRUCKS Trailer 2 (2017),509724.0,134.0,2481.0,215.0,False
tt4030600,The Bye Bye Man,2017-01-13,S2DwrJ9S3f4,2016-09-15T16:01:10Z,"The Bye Bye Man | Official Trailer | Own It Now On Digital HD, Blu-ray™ &amp; DVD",6116141.0,2625.0,9771.0,1536.0,False
tt4030600,The Bye Bye Man,2017-01-13,ZGdOnCiQRpQ,2016-09-15T16:14:57Z,The Bye Bye Man Official Trailer 1 (2017) - Horror Movie,5337639.0,3763.0,20816.0,3149.0,False
tt4030600,The Bye Bye Man,2017-01-13,2X2QJAa3FTw,2016-12-15T18:00:02Z,"The Bye Bye Man | Final Trailer | Own It Now On Digital HD, Blu-ray™ &amp; DVD",2264748.0,119.0,338.0,113.0,False
tt4276820,The Founder,2017-01-19,AX2uz2XYkbo,2016-04-21T16:28:31Z,The Founder Official Trailer #1 (2016) - Michael Keaton Movie HD,5131837.0,2675.0,20790.0,841.0,False
tt1293847,xXx: Return of Xander Cage,2017-01-20,TaOE9emaz-8,2016-07-20T00:05:47Z,xXx: The Return of Xander Cage Official Trailer - Teaser (2017) - Vin Diesel Movie,9772908.0,4842.0,34877.0,2840.0,False
tt1293847,xXx: Return of Xander Cage,2017-01-20,xEuM4IUFWu8,2016-11-01T22:54:01Z,xXx: The Return of Xander Cage Official Trailer #1 (2017) Vin Diesel Action Movie HD,15902108.0,8131.0,75515.0,5318.0,False
tt1293847,xXx: Return of Xander Cage,2017-01-20,MQEFmHsseaU,2016-11-01T22:54:38Z,xXx: The Return of Xander Cage Official Trailer 1 (2017) - Vin Diesel Movie,17233758.0,4832.0,46192.0,4250.0,False
tt4972582,Split,2017-01-20,84TouqfIsiI,2016-07-27T15:12:26Z,Split Official Trailer 1 (2017) - M. Night Shyamalan Movie,28141778.0,15420.0,120222.0,7304.0,False
tt1753383,A Dog's Purpose,2017-01-27,1jLOOCADTGs,2016-08-26T15:59:22Z,A Dog&#39;s Purpose - Official Trailer (HD),20893793.0,,154858.0,14842.0,True
tt1753383,A Dog's Purpose,2017-01-27,C4y_h9xbyDE,2016-08-26T16:08:49Z,A Dog&#39;s Purpose Official Trailer 1 (2017) - Dennis Quaid Movie,4467634.0,3770.0,52323.0,1147.0,False
tt1800302,Gold,2017-01-27,pIdY_MtpzkM,2016-03-19T18:31:05Z,One Piece Film GOLD Trailer HD (English Sub),478287.0,359.0,1816.0,31.0,False
tt1800302,Gold,2017-01-27,bhsnpAWWvlQ,2016-09-08T14:55:27Z,Gold Official Trailer #1 (2016) Matthew McConaughey Drama Movie HD,678351.0,104.0,1109.0,71.0,False
tt1800302,Gold,2017-01-27,gdLXPv5NsA4,2016-09-08T15:21:38Z,Gold Official Trailer 1 (2016) - Matthew McConaughey Movie,3427800.0,846.0,9747.0,493.0,False
tt2592614,Resident Evil: The Final Chapter,2017-01-27,jbtmW3ydOkU,2016-08-09T16:19:27Z,RESIDENT EVIL: THE FINAL CHAPTER - Official Teaser Trailer,10019728.0,7708.0,67617.0,6478.0,False
tt2592614,Resident Evil: The Final Chapter,2017-01-27,hfby7XwoBl0,2016-08-09T16:25:17Z,Resident Evil: The Final Chapter Official Trailer 1 (2017) - Milla Jovovich Movie,10526769.0,5228.0,41953.0,4448.0,False
tt2592614,Resident Evil: The Final Chapter,2017-01-27,79Sd4GtOXuI,2016-10-07T18:34:17Z,RESIDENT EVIL: THE FINAL CHAPTER - Official Trailer (HD),12301242.0,4344.0,49161.0,3663.0,False
tt0498381,Rings,2017-02-03,uukQ_6szDm8,2016-08-24T07:16:22Z,Rings | Trailer #1 | Paramount Pictures International,7872108.0,3496.0,31878.0,2907.0,False
tt0498381,Rings,2017-02-03,NFB4eZSVgBE,2016-08-24T07:36:28Z,RINGS Trailer (2017),8857407.0,1572.0,16653.0,2667.0,False
tt0498381,Rings,2017-02-03,K2U-NWDLXM4,2016-08-24T11:30:13Z,Rings Official Trailer #1 (2016) Horror Movie HD,4999588.0,630.0,10613.0,1960.0,False
tt3922818,The Space Between Us,2017-02-03,x73-573aWfs,2016-05-25T15:59:13Z,"The Space Between Us | Official Trailer | Own it Now on Digital HD, Blu-ray™ &amp; DVD",5821223.0,3145.0,33892.0,1452.0,False
tt3922818,The Space Between Us,2017-02-03,kH1tLlQNDeg,2016-05-25T16:13:02Z,"The Space Between Us Official Trailer #1 (2016) - Asa Butterfield, Britt Robertson Movie HD",6134153.0,2399.0,82603.0,1055.0,False
tt3922818,The Space Between Us,2017-02-03,2FjFJ5N2MjA,2016-09-29T16:00:01Z,The Space Between Us Official Trailer 2 (2016) - Britt Robertson Movie,3742658.0,1410.0,33363.0,584.0,False
tt4116284,The Lego Batman Movie,2017-02-10,aBJyp2LFHgk,2016-03-24T13:00:38Z,The LEGO Batman Movie - Batcave Teaser Trailer [HD],7026349.0,17.0,64411.0,2220.0,True
tt4116284,The Lego Batman Movie,2017-02-10,iMdQXYQ_MD8,2016-07-24T00:07:56Z,The LEGO Batman Movie - Comic-Con Trailer [HD],4875333.0,8.0,42412.0,823.0,True
tt4116284,The Lego Batman Movie,2017-02-10,rGQUKzSDhrg,2016-11-04T15:00:25Z,The LEGO Batman Movie – Trailer #4,15934771.0,1.0,64522.0,2978.0,True
tt4425200,John Wick: Chapter 2,2017-02-10,nMqETeQrgqU,2016-10-08T19:00:04Z,John Wick: Chapter 2 (2017 Movie) Official Teaser Trailer - &#39;Good To See You Again&#39; - Keanu Reeves,8676354.0,4226.0,43497.0,798.0,False
tt4425200,John Wick: Chapter 2,2017-02-10,XGk2EfbD_Ps,2016-10-08T19:15:30Z,John Wick: Chapter 2 Official Trailer #1 (2017) Keanu Reeves Action Movie HD,19442874.0,6907.0,87111.0,1969.0,False
tt4425200,John Wick: Chapter 2,2017-02-10,ChpLV9AMqm4,2016-12-19T17:00:02Z,John Wick: Chapter 2 (2017 Movie) Official Trailer – ‘Wick Goes Off’,8276318.0,3391.0,40371.0,1024.0,False
tt4465564,Fifty Shades Darker,2017-02-10,OItKvc13gws,2016-09-13T15:00:02Z,Fifty Shades Darker - Official Trailer 1 (Universal Pictures) HD,16230542.0,5519.0,90114.0,6868.0,False
tt4465564,Fifty Shades Darker,2017-02-10,n6BVyk7hty8,2016-09-13T15:00:06Z,Fifty Shades Darker - Official Trailer (HD),22842583.0,7698.0,83607.0,16146.0,False
tt4465564,Fifty Shades Darker,2017-02-10,TUnylyz5mqQ,2016-12-07T16:00:08Z,Fifty Shades Darker - Official Trailer 2 (HD),25355260.0,5023.0,93317.0,7153.0,False
tt2034800,The Great Wall,2017-02-17,6SKI9rgqFck,2016-07-28T15:03:11Z,The Great Wall - Official Trailer 1 (Universal Pictures) HD,3055176.0,3656.0,5749.0,3096.0,False
tt2034800,The Great Wall,2017-02-17,rQQzYnwRufw,2016-07-28T17:20:25Z,The Great Wall Official Trailer 1 (2017) - Matt Damon Movie,3319489.0,3405.0,9439.0,2885.0,False
tt2034800,The Great Wall,2017-02-17,avF6GHyyk5c,2016-10-08T17:00:06Z,The Great Wall - Official Trailer #2 - In Theaters This February,10668672.0,6515.0,29971.0,5243.0,False
tt3401882,Fist Fight,2017-02-17,9aIzXYo6VCE,2016-09-22T03:00:19Z,Fist Fight - Official Trailer [HD],4442791.0,693.0,13088.0,793.0,False
tt3401882,Fist Fight,2017-02-17,-jpwxh_tQmU,2016-09-22T04:01:08Z,Fist Fight Official Trailer 1 (2017) - Ice Cube Movie,3924521.0,1384.0,22711.0,1320.0,False
tt3401882,Fist Fight,2017-02-17,6YVBj2o_3mg,2016-12-06T00:29:47Z,FIST FIGHT - Official Trailer #2,5340549.0,1105.0,14010.0,723.0,False
tt4731136,A Cure for Wellness,2017-02-17,4mcVodJmBlU,2016-10-20T02:16:41Z,A Cure for Wellness | Teaser Trailer [HD] | 20th Century FOX,5339948.0,957.0,10973.0,473.0,False
tt4731136,A Cure for Wellness,2017-02-17,YVwQNDS-Zes,2016-10-20T02:25:51Z,A Cure for Wellness Official Trailer 1 (2017) - Dane DeHaan Movie,1444877.0,919.0,11628.0,518.0,False
tt4731136,A Cure for Wellness,2017-02-17,WkTFfmm5ZFQ,2016-12-20T14:08:02Z,A Cure for Wellness Official Trailer 2 (2017) - Dane DeHaan Movie,678042.0,714.0,8713.0,203.0,False
tt2822672,Rock Dog,2017-02-24,kGsUHbq3yUY,2016-10-06T17:00:09Z,Rock Dog (2017 Movie) – Official Trailer,547208.0,274.0,1367.0,251.0,False
tt2822672,Rock Dog,2017-02-24,7BcG14OSB-k,2016-10-06T17:21:17Z,"Rock Dog Official Trailer #1 (2017) Luke Wilson, Eddie Izzard Animated Movie HD",1977525.0,1279.0,6980.0,1010.0,False
tt2822672,Rock Dog,2017-02-24,UVwFM2PukSE,2016-12-19T18:00:08Z,Rock Dog (2017 Movie) Official Trailer  – “Follow Your Dream”,1296540.0,466.0,1649.0,406.0,False
tt5052448,Get Out,2017-02-24,DzfpyUB60YY,2016-10-04T22:25:50Z,Get Out Official Trailer 1 (2017) - Daniel Kaluuya Movie,18026211.0,11175.0,86009.0,7598.0,False
tt1691916,Before I Fall,2017-03-03,q3Zyy4ZXegE,2016-11-17T16:56:38Z,Before I Fall Official Trailer 1 (2017) - Zoey Deutch Movie,10306390.0,4269.0,77806.0,1529.0,False
tt1691916,Before I Fall,2017-03-03,_vliz_QJaOk,2016-11-17T21:31:13Z,Before I Fall Official Trailer | NOW on iTunes,2400466.0,559.0,8619.0,139.0,False
tt1691916,Before I Fall,2017-03-03,0rgEzpE93so,2017-01-20T18:00:16Z,"BEFORE I FALL Trailer # 2 (2017) Zoey Deutch, Time Loop Movie Drama HD",2689069.0,622.0,18186.0,318.0,False
tt2872518,The Shack,2017-03-03,CL0yUbSS5Eg,2016-12-01T17:00:00Z,The Shack (2017 Movie) Official Trailer – ‘Believe’,9550070.0,3301.0,28312.0,2194.0,False
tt2872518,The Shack,2017-03-03,waTEbgLYG-g,2016-12-01T17:18:14Z,"The Shack Official Trailer #1 (2017) Sam Worthington, Octavia Spencer Drama Movie HD",4107641.0,2050.0,16962.0,1756.0,False
tt3315342,Logan,2017-03-03,Div0iP65aZo,2016-10-20T12:59:00Z,Logan | Official Trailer [HD] | 20th Century FOX,31526017.0,33486.0,278681.0,4604.0,False
tt3315342,Logan,2017-03-03,gbug3zTm3Ws,2016-10-20T13:06:45Z,Logan Official Trailer 1 (2017) - Hugh Jackman Movie,12683657.0,13148.0,116613.0,2054.0,False
tt3315342,Logan,2017-03-03,RH3OxVFvTeg,2017-01-19T14:00:07Z,Logan | Trailer 2 [HD] | 20th Century FOX,19430584.0,15606.0,167206.0,3339.0,False
tt3731562,Kong: Skull Island,2017-03-10,E591L_sxw-k,2016-07-23T20:05:30Z,Kong: Skull Island - Comic-Con Trailer - Official Warner Bros. UK,2499828.0,1732.0,10329.0,445.0,False
tt3731562,Kong: Skull Island,2017-03-10,YAbI4w95cTE,2016-07-23T20:09:54Z,Kong: Skull Island Official Comic-Con Trailer (2017) - Tom Hiddleston Movie,17334632.0,16430.0,90608.0,3545.0,False
tt3731562,Kong: Skull Island,2017-03-10,xfknzBAdPyA,2016-11-17T14:36:06Z,Kong: Skull Island Official Trailer 2 (2017) - Tom Hiddleston Movie,2663379.0,2740.0,24534.0,819.0,False
tt1082807,The Belko Experiment,2017-03-17,AJ0x3OS4ML0,2016-12-01T12:26:23Z,THE BELKO EXPERIMENT Trailer (2017) Horror Movie,2172320.0,1213.0,9929.0,588.0,False
tt1082807,The Belko Experiment,2017-03-17,jP2Ow2CX6OQ,2016-12-01T19:53:08Z,The Belko Experiment Official Trailer 1 (2017) - John Gallagher Jr. Movie,2755887.0,1706.0,15538.0,823.0,False
tt1082807,The Belko Experiment,2017-03-17,1g010P5-JqE,2017-01-18T17:58:44Z,The Belko Experiment Trailer #2 (2017) | Movieclips Trailers,325333.0,270.0,2694.0,212.0,False
tt2771200,Beauty and the Beast,2017-03-17,c38r-SAnTWM,2016-05-23T12:32:31Z,Beauty and the Beast Official US Teaser Trailer,22495100.0,17659.0,157179.0,6901.0,False
tt2771200,Beauty and the Beast,2017-03-17,OvW_L8sTu5E,2016-11-14T13:37:41Z,Beauty and the Beast US Official Trailer,37462169.0,23873.0,321734.0,11404.0,False
tt2771200,Beauty and the Beast,2017-03-17,e3Nl_TCQXuw,2017-01-31T02:44:39Z,Beauty and the Beast – US Official Final Trailer,35519338.0,19199.0,265427.0,9409.0,False
tt0493405,Chips,2017-03-24,0IfqqUTW-i4,2017-01-12T05:46:18Z,CHIPS Trailer #1 (2017) | Movieclips Trailers,2068673.0,985.0,8774.0,1512.0,False
tt0493405,Chips,2017-03-24,nmgeiznfdLI,2017-01-13T08:00:12Z,CHIPS - Official Trailer [HD],6189027.0,642.0,8549.0,1080.0,False
tt0493405,Chips,2017-03-24,NErwOWW7aCE,2017-03-02T14:01:28Z,CHIPS - OFFICIAL RED BAND TRAILER [HD],1710724.0,507.0,5725.0,940.0,False
tt3717490,Power Rangers,2017-03-24,Q-C4qqsgs8w,2016-10-08T14:20:16Z,Power Rangers (2017 Movie) Official Teaser Trailer – ‘Discover The Power’,26878632.0,26387.0,172805.0,14697.0,False
tt3717490,Power Rangers,2017-03-24,6CKtFztnJ9M,2016-10-08T16:23:22Z,"Power Rangers Official Trailer #1 (2017) Bryan Cranston, Elizabeth Banks Action Fantasy Movie HD",17342816.0,14819.0,93811.0,9009.0,False
tt3717490,Power Rangers,2017-03-24,5kIe6UZHSXw,2017-01-19T12:54:26Z,Power Rangers (2017 Movie) Official Trailer – It’s Morphin Time!,46574239.0,27866.0,192530.0,18201.0,False
tt5442430,Life,2017-03-24,LeLsJfGmY_Y,2016-10-31T01:22:01Z,LIFE - Official Trailer (HD),7763096.0,2077.0,13449.0,916.0,False
tt5442430,Life,2017-03-24,dgOGqWHtjP0,2016-10-31T01:47:25Z,"Life Official Trailer #1 (2017) Ryan Reynolds, Jake Gyllenhaal Sci-Fi Movie HD",4588220.0,2700.0,14993.0,863.0,False
tt5442430,Life,2017-03-24,cuA-xqBw4jE,2017-02-05T19:45:15Z,LIFE - Official Trailer #2 (HD),10413920.0,3653.0,27064.0,1844.0,False
tt1219827,Ghost in the Shell,2017-03-31,G4VmJcZR0Yg,2016-11-13T10:47:41Z,Ghost in the Shell Official Trailer 1 (2017) - Scarlett Johansson Movie,33099006.0,27466.0,178415.0,22291.0,False
tt1219827,Ghost in the Shell,2017-03-31,vctm5VD7qKQ,2016-11-13T11:48:06Z,Ghost in the Shell Trailer (2017) Official Trailer - Paramount Pictures,4364572.0,1971.0,11069.0,965.0,False
tt1219827,Ghost in the Shell,2017-03-31,tRkb1X9ovI4,2017-02-13T08:02:12Z,Ghost In The Shell (2017) - Official Trailer - Paramount Pictures,4897070.0,2268.0,13555.0,3180.0,False
tt1730768,The Zookeeper's Wife,2017-03-31,rJNFeHHGGN4,2016-11-17T15:59:58Z,THE ZOOKEEPER&#39;S WIFE - Official Trailer [HD] - In Theaters March 2017,5771940.0,1021.0,23621.0,1121.0,False
tt1730768,The Zookeeper's Wife,2017-03-31,eiEfrA6MWs4,2016-11-17T16:07:36Z,The Zookeeper&#39;s Wife Official Trailer 1 (2017) - Jessica Chastain Movie,1661271.0,708.0,10932.0,355.0,False
tt3874544,The Boss Baby,2017-03-31,tquIfapGVqs,2016-10-17T13:00:05Z,THE BOSS BABY | Teaser Trailer,17923608.0,408.0,34958.0,4379.0,True
tt3874544,The Boss Baby,2017-03-31,O2Bsw3lrhvs,2016-10-17T13:20:06Z,The Boss Baby Official Trailer - Teaser (2017) - Alec Baldwin Movie,30867874.0,11843.0,161349.0,13771.0,False
tt3874544,The Boss Baby,2017-03-31,k397HRbTtWI,2016-12-15T14:17:09Z,The Boss Baby Official Trailer 1 (2017) - Alec Baldwin Movie,20800907.0,3840.0,63626.0,6146.0,False
tt2398241,Smurfs: The Lost Village,2017-04-07,8LdpyRBE0aA,2016-11-21T13:59:59Z,SMURFS: THE LOST VILLAGE - Official Trailer #2 (HD),5787173.0,911.0,6125.0,710.0,False
tt2398241,Smurfs: The Lost Village,2017-04-07,vu1qZCG6Yo8,2016-11-21T16:14:34Z,Smurfs: The Lost Village Official Trailer 1 (2017) - Animated Movie,4040369.0,1464.0,13681.0,1244.0,False
tt2398241,Smurfs: The Lost Village,2017-04-07,Q3iY8Pxyr1E,2017-03-13T20:20:22Z,SMURFS: THE LOST VILLAGE - Official &quot;Lost&quot; Trailer (HD),1306336.0,286.0,2990.0,1033.0,False
tt2568862,Going in Style,2017-04-07,asLqTGe35VI,2016-12-16T17:00:26Z,Going In Style - Official Trailer - Warner Bros. UK,749136.0,41.0,928.0,70.0,False
tt2568862,Going in Style,2017-04-07,hcdTN5soeQw,2016-12-16T17:00:45Z,GOING IN STYLE - Official Trailer,5798594.0,979.0,21925.0,813.0,False
tt2568862,Going in Style,2017-04-07,gBla_mCREX4,2016-12-16T17:14:17Z,"Going in Style Official Trailer #1 (2017) Morgan Freeman, Christopher Lloyd Comedy Movie HD",2056780.0,373.0,7634.0,219.0,False
tt4481414,Gifted,2017-04-07,tI01wBXGHUs,2016-11-01T17:03:16Z,Gifted Official Trailer 1 (2017) - Chris Evans Movie,14805373.0,5500.0,136205.0,2064.0,False
tt4481414,Gifted,2017-04-07,hqTSKqBCdf0,2016-11-01T17:44:12Z,"Gifted Official Trailer #1 (2017) Chris Evans, Jenny Slate Drama Movie HD",5776481.0,1654.0,55474.0,742.0,False
tt6113488,The Case for Christ,2017-04-07,v16Alm20K0o,2016-10-21T01:15:21Z,The Case for Christ Official Teaser Trailer (2017),416786.0,320.0,1552.0,148.0,False
tt6113488,The Case for Christ,2017-04-07,rhe8KhSxWGo,2017-02-10T18:09:51Z,The Case for Christ Official Trailer 1 (2017) - Mike Vogel Movie,1647886.0,2699.0,8056.0,757.0,False
tt1212428,The Lost City of Z,2017-04-14,wwjtdOqTmrA,2017-01-20T19:08:53Z,The Lost City of Z International Trailer #1 (2017) | Movieclips Trailers,6538937.0,1454.0,16886.0,1193.0,False
tt1212428,The Lost City of Z,2017-04-14,teUMcu6p9o0,2017-02-02T16:48:01Z,"THE LOST CITY OF Z Official Trailer # 2 (2017) Charlie Hunnam, Robert Pattinson Action Movie HD",2333829.0,304.0,3827.0,347.0,False
tt4630562,The Fate of the Furious,2017-04-14,JwMKRevYa_M,2016-12-12T01:11:21Z,The Fate of the Furious - Official Trailer - #F8 In Theaters April 14 (HD),19544679.0,19536.0,155200.0,12438.0,False
tt4630562,The Fate of the Furious,2017-04-14,2DMpqplvADQ,2016-12-12T07:07:36Z,"FAST AND FURIOUS 8 - Official TRAILER (The Fate of the Furious, Movie HD)",19736668.0,3729.0,53853.0,4030.0,False
tt4630562,The Fate of the Furious,2017-04-14,jeKBMdYaM3U,2017-03-09T15:05:37Z,The Fate of the Furious - In Theaters April 14 - Official Trailer #2 (HD),11818337.0,7162.0,92695.0,5756.0,False
tt3462710,Unforgettable,2017-04-21,iFXIBL617yc,2016-12-14T01:31:26Z,UNFORGETTABLE - OFFICIAL TRAILER [HD],3342058.0,767.0,5732.0,847.0,False
tt3462710,Unforgettable,2017-04-21,vYpYykaPo7A,2017-01-31T18:40:45Z,"Unforgettable Official Trailer #1 (2017) Katherine Heigl, Rosario Dawson Thriller Movie HD",2403355.0,432.0,7804.0,431.0,False
tt4629266,Born in China,2017-04-21,Yv3eTYz3_zo,2016-04-22T12:30:00Z,Disneynature&#39;s Born In China - Earth Day Trailer,135861.0,100.0,1238.0,65.0,False
tt4629266,Born in China,2017-04-21,6xRQ5qOtsHI,2016-04-22T15:52:50Z,Born in China Official &#39;Earth Day&#39; Trailer (2017) - Disneynature Documentary HD,629151.0,579.0,6417.0,151.0,False
tt4776998,The Promise,2017-04-21,zwut1DUXaZc,2016-09-09T18:19:58Z,The Promise Official Trailer 1 (2016) - Christian Bale Movie,3199329.0,,,,True
tt4776998,The Promise,2017-04-21,C5LBCIHOykk,2017-03-02T17:50:14Z,"THE PROMISE Official Trailer (2017) Christian Bale, Oscar Isaac Drama Movie HD",1975079.0,323.0,2861.0,653.0,False
tt4776998,The Promise,2017-04-21,mtekphm2ipM,2017-03-02T18:03:09Z,The Promise Trailer #2 (2017) | Movieclips Trailers,777701.0,,5298.0,924.0,True
tt4287320,The Circle,2017-04-28,QCOXARv6J9k,2016-12-06T16:19:11Z,The Circle Official Trailer 1 (2017) - Emma Watson Movie,8057570.0,4044.0,42357.0,2108.0,False
tt4287320,The Circle,2017-04-28,QUlr8Am4zQ0,2017-02-09T16:00:27Z,"The Circle | Official Trailer | Own it Now on Digital HD, Blu-ray™ &amp; DVD",5273257.0,1566.0,10656.0,976.0,False
tt4287320,The Circle,2017-04-28,ZkzpcfY9JAo,2017-02-09T16:39:10Z,"THE CIRCLE Official Trailer # 2 (2017) Emma Watson, Tom Hanks Movie HD",7078821.0,1452.0,44723.0,1092.0,False
tt4795124,How to Be a Latin Lover,2017-04-28,Tir_yK1kROg,2016-12-21T22:54:26Z,How to Be a Latin Lover Official Trailer 1 (2017) - Salma Hayek Movie,3125190.0,728.0,11155.0,1755.0,False
tt4795124,How to Be a Latin Lover,2017-04-28,I_7zAlNreH4,2017-03-02T16:41:28Z,How to Be a Latin Lover Trailer #2 (2017) | Movieclips Trailers,6649935.0,885.0,43497.0,2615.0,False
tt4795124,How to Be a Latin Lover,2017-04-28,QqArNgzBfoQ,2017-03-05T09:00:02Z,"How To Be A Latin Lover | New Trailer for comedy with Eugenio Derbez, Salma Hayek",2424361.0,281.0,6408.0,1074.0,False
tt4849438,Baahubali 2: The Conclusion,2017-04-28,G62HrubdD6o,2017-03-16T03:33:37Z,Baahubali 2 - The Conclusion | Official Trailer (Hindi) | S.S. Rajamouli | Prabhas | Rana Daggubati,115340540.0,29568.0,655530.0,56274.0,False
tt4849438,Baahubali 2: The Conclusion,2017-04-28,qD-6d8Wo3do,2017-03-16T03:34:06Z,"Baahubali 2 - The Conclusion Trailer | Prabhas, Rana Daggubati | SS Rajamouli",63314731.0,27662.0,645111.0,57498.0,False
tt3896198,Guardians of the Galaxy Vol. 2,2017-05-05,2cv2ueYnKjg,2016-12-03T22:50:09Z,GUARDIANS OF THE GALAXY VOL. 2 Trailer 2 (2017),17332453.0,7328.0,156599.0,3319.0,False
tt3896198,Guardians of the Galaxy Vol. 2,2017-05-05,dW1BIid8Osg,2016-12-03T23:03:40Z,Guardians of the Galaxy Vol. 2 Teaser Trailer,21498304.0,17305.0,245543.0,4005.0,False
tt3896198,Guardians of the Galaxy Vol. 2,2017-05-05,duGqrYw4usE,2017-03-01T04:48:30Z,NEW Guardians of the Galaxy Vol. 2 Trailer - WORLD PREMIERE,12999127.0,6636.0,94125.0,3176.0,False
tt1972591,King Arthur: Legend of the Sword,2017-05-12,6rbPTQIdjmY,2016-07-23T20:26:46Z,King Arthur: Legend of the Sword - Official Comic-Con Trailer [HD],13369471.0,7013.0,59105.0,3915.0,False
tt1972591,King Arthur: Legend of the Sword,2017-05-12,4luDtkC3Oy0,2016-07-23T20:35:12Z,King Arthur: Legend of the Sword Official Comic-Con Trailer (2017) - Charlie Hunnam Movie,12033631.0,5797.0,58429.0,2761.0,False
tt1972591,King Arthur: Legend of the Sword,2017-05-12,jIM4-HLtUM0,2017-02-20T18:00:03Z,King Arthur: Legend of the Sword - Official Trailer [HD],9456305.0,3350.0,32385.0,2423.0,False
tt2334871,Snatched,2017-05-12,PsBWnst8f7w,2016-12-16T14:00:11Z,Snatched | Red Band Trailer [HD] | 20th Century FOX,3413001.0,3541.0,9554.0,21947.0,False
